ccp,HS_GPA,medianIncome,TERM_GPA,Early_alert,Persist,Retained,Scholarship Level_1.0,Scholarship Level_2.0,Scholarship Level_3.0,Scholarship Level_4.0,Scholarship Level_5.0,SEX_M,OBOR_RANK_JR,OBOR_RANK_NU,OBOR_RANK_SO,OBOR_RANK_SR,LIVING_CODE_OTHER
0.0,2.893,60044.0,3.67,0,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,2.746,55001.0,3.31,0,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,3.397,95891.0,2.75,0,1,1,0,0,0,0,1,0,0,0,0,0,0
3.0,2.674,77079.0,2.67,1,1,0,0,0,0,0,1,0,0,0,0,0,1
0.0,3.113,136107.0,1.54,1,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,2.399,75359.0,2.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0
0.0,2.565,28917.0,1.6,1,1,0,0,0,0,0,1,1,0,0,0,0,0
8.0,2.555,75332.0,2.0,1,1,1,0,0,0,0,1,1,0,0,0,0,1
3.0,2.556,76787.0,3.67,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8.0,2.704,86977.0,2.07,1,1,1,0,0,0,0,1,0,0,0,0,0,0
0.0,2.91,52601.0,0.75,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0.0,2.782,91550.0,3.11,1,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,2.702,75165.0,4.0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,2.465,51098.0,2.31,0,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,2.938,36648.0,2.4,1,1,1,0,0,0,0,1,0,0,0,0,0,0
0.0,3.426,60796.0,2.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0
0.0,3.157,46718.0,3.5,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.0,2.248,82891.0,4.0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,2.582,94093.0,0.25,1,0,0,0,0,0,0,1,1,0,0,0,0,1
0.0,2.937,100663.0,2.64,1,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,2.48,54255.0,2.38,1,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,2.65,42860.0,1.33,1,1,1,0,0,0,0,1,1,0,0,0,0,0
10.0,2.989,41935.0,1.93,1,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,2.43,170476.0,2.0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,2.648,77368.0,3.4,0,1,1,0,0,0,0,1,1,0,0,0,0,1
0.0,2.457,121476.0,1.56,1,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,2.642,72102.0,2.91,0,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,2.96,130080.0,2.64,0,1,1,0,0,0,0,1,0,0,0,0,0,0
0.0,2.653,59281.0,2.75,0,1,1,0,0,0,0,1,1,0,0,0,0,0
10.0,2.641,91481.0,1.75,1,1,0,0,0,0,0,1,1,0,0,0,0,0
0.0,2.92,71757.0,4.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
3.0,3.389,165053.0,2.5,1,1,1,0,0,0,0,1,1,0,0,0,0,0
3.0,2.476,62071.0,2.63,1,1,1,0,0,0,0,1,0,0,0,0,0,0
7.0,2.436,71684.0,3.18,0,1,1,0,0,0,0,1,0,0,0,0,0,0
0.0,2.798,107945.0,2.38,1,1,1,0,0,0,0,1,0,0,0,0,0,0
0.0,3.541,65861.0,3.12,0,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,2.756,97355.0,3.4,0,1,1,0,0,0,0,1,0,0,0,0,0,0
0.0,2.751,45830.0,3.67,0,1,1,0,0,0,0,1,1,0,0,0,0,0
10.0,2.17,76301.0,0.3,1,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,2.35,43142.0,1.6,1,1,1,0,0,0,0,1,1,0,0,0,0,0
7.0,2.779,55275.0,2.75,1,1,1,0,0,0,0,1,0,0,0,0,0,0
0.0,2.95,31898.0,3.5,0,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,2.544,50034.0,3.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
0.0,3.4719294297574828,47519.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,2.661,54816.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
0.0,2.955,46542.0,1.2,1,1,1,0,0,0,0,1,0,0,0,0,0,0
12.0,2.51,107065.0,2.67,0,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,2.57,99631.0,3.0,1,1,0,0,0,0,0,1,1,0,0,0,0,1
0.0,2.276,41735.0,2.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
0.0,2.973,58959.0,1.73,0,1,1,0,0,0,0,1,0,0,0,0,0,0
0.0,2.53,40935.0,1.47,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0.0,2.648,55070.0,0.73,1,1,0,0,0,0,0,1,0,0,0,0,0,0
0.0,2.454,107000.0,0.36,1,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,2.345,68117.0,3.67,0,1,1,0,0,0,0,1,0,0,0,0,0,0
0.0,3.223,31548.0,2.94,0,1,1,0,0,0,0,1,0,0,0,0,0,0
3.0,2.542,53614.0,3.57,1,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,2.955,86139.0,0.5,1,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,2.791,86749.0,3.25,0,1,1,0,0,0,0,1,1,0,0,0,0,0
3.0,2.452,40130.0,2.67,0,1,1,0,0,0,0,1,0,0,0,0,0,0
0.0,3.4719294297574828,60197.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.0,2.518,30054.0,0.31,1,1,0,0,0,0,0,1,0,0,0,0,0,1
0.0,3.308,84389.0,3.67,1,1,1,0,0,0,0,1,0,0,0,0,0,0
0.0,2.924,34436.0,2.42,1,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,3.238,71531.0,3.5,1,1,1,0,0,0,0,1,1,0,0,0,0,0
19.5,2.432,101212.0,0.33,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0.0,2.585,78961.0,3.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0.0,2.404,108182.0,2.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0.0,2.56,57442.0,1.8,1,1,0,0,0,0,0,1,1,0,0,0,0,0
0.0,2.586,88431.0,3.4,0,1,1,0,0,0,0,1,1,0,0,0,0,0
14.0,2.449,61074.0,2.0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,3.017,50771.0,3.27,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.0,3.293,35542.0,2.27,1,1,0,0,0,0,0,1,1,0,0,0,0,0
6.0,2.783,57322.0,3.38,0,1,1,0,0,0,0,1,1,0,0,0,0,0
6.0,3.16,46813.0,2.86,1,1,1,0,0,0,0,1,0,0,0,0,0,0
0.0,2.944,42765.0,1.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
0.0,2.415,57089.0,2.23,1,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,3.4,56169.0,2.69,0,1,1,0,0,0,0,1,1,0,0,0,0,1
0.0,2.721,101267.0,1.67,1,1,1,0,0,0,0,1,0,0,0,0,0,0
9.0,3.734,38668.0,3.36,1,1,0,0,0,0,0,1,0,0,0,0,0,0
13.0,1.752,48035.0,0.0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
0.0,2.727,75625.0,1.1,1,1,0,0,0,0,0,1,1,0,0,0,0,0
19.0,2.667,46032.0,1.8,0,1,1,0,0,0,0,1,0,0,0,0,0,0
0.0,2.756,106261.0,3.57,0,1,1,0,0,0,0,1,0,0,0,0,0,0
30.0,2.854,72669.0,2.44,1,1,0,0,0,0,0,1,0,0,0,1,0,0
0.0,2.922,59189.0,3.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
10.0,3.039,73204.0,3.2,0,1,1,0,0,0,0,1,0,0,0,0,0,0
0.0,2.36,115823.0,1.78,0,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,2.706,65980.0,1.55,1,1,1,0,0,0,0,1,0,0,0,0,0,0
0.0,2.727,200001.0,1.86,1,1,0,0,0,0,0,1,1,0,0,0,0,0
0.0,2.727,61455.0,3.63,1,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,2.529,110284.0,3.5,0,1,1,0,0,0,0,1,1,0,0,0,0,1
0.0,2.991,51795.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0.0,3.67,70128.0,0.67,1,0,1,0,0,0,0,1,1,0,0,0,0,1
0.0,2.752,134877.0,1.25,1,1,0,0,0,0,0,1,1,0,0,0,0,1
9.0,2.766,200001.0,2.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
0.0,2.785,73014.0,3.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
0.0,2.473,81093.0,3.4,0,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,3.082,51407.0,2.36,1,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,3.909,70128.0,3.38,1,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,2.667,34302.0,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0.0,2.757,70276.0,4.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
0.0,3.564,48251.0,2.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
0.0,2.477,123689.0,2.38,0,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,2.753,47553.0,2.58,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.0,2.412,105733.0,3.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,2.824,43465.0,3.11,0,1,1,0,0,0,0,1,0,0,0,0,0,1
0.0,2.66,108886.0,2.67,0,1,1,0,0,0,0,1,0,0,0,0,0,0
0.0,3.077,87957.0,1.8,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.0,2.06,106727.0,1.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
0.0,2.523,102873.0,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0.0,3.4719294297574828,57665.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,2.558,67948.0,3.14,1,1,0,0,0,0,0,1,0,0,0,0,0,0
0.0,2.865,82040.0,2.06,0,1,1,0,0,0,0,1,1,0,0,0,0,0
12.0,3.13,57050.0,0.67,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0.0,2.75,48712.0,1.9,0,1,1,0,0,0,0,1,0,0,0,0,0,0
6.0,2.731,43607.0,1.75,0,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,0.0,0.0,3.27,0,1,1,0,0,0,0,1,0,0,0,0,0,0
0.0,3.615,64990.0,3.6,0,1,1,0,0,0,0,1,0,0,0,0,0,0
0.0,2.616,36359.0,3.0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,3.185,34878.0,2.11,1,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,2.718,56247.0,2.4,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.0,3.571,59687.0,2.44,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0.0,2.313,105188.0,0.5,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.0,2.55,55647.0,3.33,1,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,2.292,87440.0,2.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
3.0,2.899,62754.0,3.75,0,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,3.384,89524.0,4.0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,2.91,83110.0,2.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,2.629,116056.0,3.5,0,1,1,0,0,0,0,1,1,0,0,0,0,0
7.0,3.332,77524.0,3.27,0,1,1,0,0,0,0,1,0,0,0,0,0,0
0.0,2.615,57481.0,2.33,1,1,1,0,0,0,0,1,1,0,0,0,0,0
3.0,2.809,74713.0,3.44,0,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,3.138,45547.0,2.8,1,1,1,0,0,0,0,1,0,0,0,0,0,0
0.0,2.451,62827.0,3.73,0,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,2.498,102361.0,3.3,0,1,1,0,0,0,0,1,0,0,0,0,0,0
0.0,2.701,55174.0,2.36,1,1,1,0,0,0,0,1,0,0,0,0,0,0
0.0,2.266,66042.0,2.33,0,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,3.16,51964.0,2.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
9.0,2.048,107233.0,3.77,1,1,1,0,0,0,0,1,1,0,0,1,0,1
0.0,2.779,33238.0,2.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
0.0,2.595,53760.0,3.5,0,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,2.42,49818.0,2.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,3.277,77218.0,3.56,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.0,3.128,51428.0,2.91,1,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,2.273,55624.0,0.33,1,0,0,0,0,0,0,1,1,0,0,0,0,1
0.0,3.07,47498.0,3.63,0,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,2.558,62379.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0.0,2.934,141702.0,3.25,0,1,1,0,0,0,0,1,1,0,0,0,0,0
3.0,3.253,43537.0,2.5,1,1,1,0,0,0,0,1,0,0,0,0,0,0
0.0,2.69,26870.0,3.57,0,1,1,0,0,0,0,1,0,0,0,0,0,0
0.0,3.38,70128.0,1.67,0,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,2.735,85259.0,1.75,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.0,2.53,77674.0,3.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,2.822,65261.0,3.0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,2.742,94722.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0.0,2.852,77346.0,2.0,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.0,3.4719294297574828,68953.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,2.521,75664.0,2.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
0.0,3.032,73917.0,2.25,1,1,1,0,0,0,0,1,0,0,0,0,0,0
0.0,2.793,49742.0,3.45,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.0,2.808,82881.0,1.46,0,1,1,0,0,0,0,1,1,0,0,0,0,0
6.0,2.926,48416.0,1.82,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0.0,2.686,101018.0,1.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
0.0,2.74,45934.0,2.0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
0.0,2.369,66795.0,2.73,1,1,0,0,0,0,0,1,1,0,0,0,0,0
12.0,3.455,58364.0,3.25,0,1,1,0,0,0,0,1,0,0,0,0,0,1
0.0,2.463,102507.0,1.67,0,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,3.4719294297574828,42512.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10.0,2.349,90271.0,3.47,0,1,1,0,0,0,0,1,1,0,0,0,0,0
5.0,2.885,64329.0,3.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
38.0,3.304,56451.0,3.21,0,1,1,0,0,0,0,1,1,0,0,1,0,1
0.0,2.628,82444.0,3.67,0,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,2.768,53930.0,3.23,0,1,1,0,0,0,0,1,0,0,0,0,0,0
22.0,3.26,72676.0,3.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
0.0,2.89,83130.0,0.33,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.0,2.801,95742.0,2.33,1,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,3.4719294297574828,85987.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,2.486,54476.0,1.88,0,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,2.55,56026.0,0.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6.0,2.653,58103.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
0.0,2.853,80686.0,4.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
6.0,2.606,90528.0,2.6,0,1,1,0,0,0,0,1,1,0,0,0,0,0
12.0,2.982,70665.0,3.0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,2.88,54561.0,2.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0.0,2.944,62609.0,1.64,1,1,0,0,0,0,0,1,0,0,0,0,0,0
0.0,2.54,26585.0,3.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,2.466,53515.0,2.71,1,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,2.35,86843.0,1.8,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3.0,2.659,60384.0,1.43,1,1,0,0,0,0,0,1,0,0,0,0,0,0
0.0,3.134,46600.0,3.08,0,1,1,0,0,0,0,1,0,0,0,0,0,0
0.0,2.751,63692.0,1.33,0,1,1,0,0,0,0,1,0,0,0,0,0,0
0.0,3.082,57986.0,2.4,1,1,0,0,0,0,0,1,1,0,0,0,0,0
0.0,2.74,29854.0,2.62,1,1,0,0,0,0,0,1,1,0,0,0,0,0
0.0,2.672,59981.0,1.42,1,1,1,0,0,0,0,1,0,0,0,0,0,0
0.0,4.0,106362.0,2.63,1,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,2.989,53741.0,2.44,1,1,1,0,0,0,0,1,0,0,0,0,0,0
0.0,2.909,120482.0,3.57,0,1,1,0,0,0,0,1,0,0,0,0,0,0
0.0,3.051,28902.0,3.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0
0.0,2.796,43310.0,3.0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
0.0,2.46,65776.0,2.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,2.64,105231.0,2.67,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,2.529,75967.0,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
47.0,2.922,51772.0,2.88,1,1,1,0,0,0,0,1,1,0,0,1,0,0
0.0,2.406,122164.0,0.77,1,1,1,0,0,0,0,1,1,0,0,0,0,0
3.0,2.538,72146.0,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
0.0,3.434,107166.0,2.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0
0.0,2.381,112014.0,2.33,1,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,4.0,28606.0,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.0,2.78,73588.0,2.7,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0.0,2.767,59323.0,2.57,1,1,1,0,0,0,0,1,1,0,0,0,0,0
6.0,2.71,105137.0,1.75,0,1,1,0,0,0,0,1,0,0,0,0,0,0
0.0,2.676,101957.0,3.14,0,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,3.14,46442.0,2.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
0.0,3.082,37025.0,1.82,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0.0,2.81,55233.0,0.25,1,0,0,0,0,0,0,1,1,0,0,0,0,1
0.0,2.641,41419.0,1.85,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0.0,2.4,76266.0,0.0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
0.0,2.876,51395.0,0.27,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0.0,2.547,98009.0,0.57,1,1,0,0,0,0,0,1,1,0,0,0,0,0
0.0,2.279,119688.0,0.43,1,0,0,0,0,0,0,1,1,0,0,0,0,1
21.0,2.46,79660.0,2.64,0,1,0,0,0,0,0,1,1,0,0,0,0,0
21.0,2.752,49896.0,3.25,0,1,1,0,0,0,0,1,1,0,0,0,0,0
23.0,2.997,47484.0,4.0,0,1,1,0,0,0,0,1,1,0,0,1,0,0
0.0,2.974,151927.0,4.0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,2.648,50741.0,1.78,1,1,1,0,0,0,0,1,0,0,0,0,0,0
0.0,3.493,98474.0,3.77,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.0,3.263,162145.0,2.67,1,1,1,0,0,0,0,1,0,0,0,0,0,0
0.0,3.208,100997.0,2.21,1,1,1,0,0,0,0,1,0,0,0,0,0,0
0.0,3.63,47835.0,2.27,0,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,2.802,58814.0,3.33,1,1,1,0,0,0,0,1,0,0,0,0,0,1
0.0,2.699,52178.0,2.85,0,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,2.57,117638.0,3.73,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0.0,2.608,63437.0,2.88,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0.0,3.13,37052.0,2.2,0,1,1,0,0,0,0,1,1,0,0,0,0,0
3.0,2.55,53256.0,2.33,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0.0,2.454,105815.0,2.5,1,1,1,0,0,0,0,1,1,0,0,0,0,0
43.0,2.325,28571.0,4.0,0,1,1,0,0,0,0,1,1,1,0,0,0,1
0.0,2.769,56765.0,2.5,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0.0,3.449,68776.0,2.33,1,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,2.62,64398.0,3.0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,2.379,62548.0,0.33,0,1,0,0,0,0,0,1,1,0,0,0,0,0
32.0,3.726,63522.0,3.57,0,1,1,0,0,0,0,1,0,0,0,1,0,0
0.0,2.83,52196.0,1.18,0,1,1,0,0,0,0,1,0,0,0,0,0,0
0.0,2.587,44674.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
0.0,2.852,52219.0,3.67,1,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,2.12,100579.0,3.43,0,1,1,0,0,0,0,1,1,0,0,0,0,0
51.0,2.615,37079.0,0.17,1,1,0,0,0,0,0,1,1,0,0,1,0,0
0.0,2.491,160589.0,3.0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,2.708,84430.0,1.75,1,0,0,0,0,0,0,1,0,0,0,0,0,1
8.0,3.159,132736.0,4.0,0,1,1,0,0,0,0,1,1,0,1,0,0,1
0.0,2.562,122757.0,1.25,1,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,3.098,39805.0,2.86,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.0,3.25,84093.0,3.25,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0.0,2.261,51017.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
0.0,2.602,63029.0,1.13,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0.0,2.71,160450.0,2.67,0,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,2.981,65107.0,1.47,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.0,2.674,97904.0,0.5,1,0,0,0,0,0,0,1,1,0,0,0,0,1
0.0,2.384,119151.0,1.64,1,1,1,0,0,0,0,1,0,0,0,0,0,0
11.0,2.8,45110.0,4.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
0.0,2.761,37225.0,3.33,1,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,2.382,72389.0,1.33,1,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,2.25,96255.0,3.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
6.0,2.728,52029.0,3.27,1,1,1,0,0,0,0,1,1,0,0,0,0,1
26.0,2.619,66746.0,1.46,0,1,0,0,0,0,0,1,1,0,0,0,0,1
0.0,2.365,27629.0,3.18,0,1,0,0,0,0,0,1,0,0,0,0,0,1
0.0,3.49,44913.0,3.57,0,1,1,0,0,0,0,1,0,0,0,0,0,0
0.0,2.462,26124.0,2.14,0,1,1,0,0,0,0,1,0,0,0,0,0,1
46.0,0.0,46003.0,4.0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
0.0,2.639,57659.0,2.56,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0.0,2.524,77422.0,2.56,0,1,1,0,0,0,0,1,1,0,0,0,0,1
0.0,3.374,83856.0,3.63,0,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,2.633,59921.0,0.14,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6.0,3.674,57411.0,3.0,1,1,1,0,0,0,0,1,0,0,1,0,0,1
0.0,2.7,29017.0,0.5,1,1,0,0,0,0,0,1,0,0,0,0,0,0
0.0,2.976,79981.0,2.71,1,1,1,0,0,0,0,1,1,0,0,0,0,0
12.0,3.134,56206.0,0.0,0,1,1,0,0,0,0,1,1,0,1,0,0,1
0.0,2.562,75999.0,1.69,1,1,0,0,0,0,0,1,0,0,0,0,0,1
0.0,2.542,73797.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
0.0,2.997,40960.0,1.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
6.0,2.935,75219.0,1.0,1,1,1,0,0,0,0,1,0,0,1,0,0,1
0.0,3.779,57620.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.0,2.705,54016.0,1.5,0,1,0,0,0,0,0,1,1,0,0,0,0,1
0.0,2.817,33422.0,1.85,0,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,2.69,51140.0,0.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,2.477,58051.0,2.25,1,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,3.091,55056.0,2.25,0,1,1,0,0,0,0,1,0,0,0,0,0,1
0.0,3.461,69886.0,3.5,0,1,1,0,0,0,0,1,1,0,0,0,0,1
0.0,2.47,31445.0,1.78,1,1,1,0,0,0,0,1,0,0,0,0,0,0
0.0,2.952,27901.0,2.5,1,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,3.531,64404.0,3.31,0,1,0,0,0,0,0,1,1,0,0,0,0,0
15.0,2.051,28675.0,0.8,0,0,0,0,0,0,0,1,1,0,0,0,0,1
9.0,3.103,109459.0,3.0,1,1,1,0,0,0,0,1,0,0,1,0,0,1
6.0,3.135,79753.0,0.0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
0.0,3.241,65718.0,2.83,0,1,0,0,0,0,0,1,0,0,0,0,0,0
18.0,2.746,68408.0,0.67,1,1,0,0,0,0,0,1,1,0,0,0,0,0
6.0,3.25,64143.0,3.0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
0.0,2.61,60670.0,2.67,0,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,2.5,52586.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0.0,2.53,27807.0,1.25,1,1,0,0,0,0,0,1,1,0,0,0,0,0
0.0,2.556,75038.0,0.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
11.0,3.489,63597.0,2.85,1,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,2.209,102317.0,1.33,1,1,1,0,0,0,0,1,1,0,0,0,0,0
0.0,2.864,66984.0,3.33,0,1,1,0,0,0,0,1,1,0,0,0,0,1
0.0,2.855,51556.0,4.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
0.0,3.286,56489.0,2.22,0,0,0,0,0,0,0,1,1,0,0,0,0,1
